ip,endpoint,status,timestamp,execution_time,rows_scanned,joins_count,line_number,reason
192.168.171.38,/login,200,2026-03-23 16:06:18.112868,395,-100.0,5.0,2364,Invalid rows_scanned
10.0.110.145,/search,999,2026-03-23 16:06:19.332283,449,,1.0,2373,Invalid status
10.0.128.201,/login,200,2026-03-23 16:06:21.911957,-813,,2.0,2398,Invalid execution_time
172.16.81.161,/checkout,999,2026-03-23 16:06:22.148809,549,2289.0,5.0,2404,Invalid status
172.16.127.118,/api/data,200,2026-03-23 16:06:22.682101,-652,1951.0,3.0,2409,Invalid execution_time
172.16.197.98,/profile,200,2026-03-23 16:06:22.682101,-509,1830.0,,2410,Invalid execution_time
10.0.52.29,/checkout,200,2026-03-23 16:06:23.136336,-4,1403.0,3.0,2416,Invalid execution_time
172.16.168.222,/api/data,200,2026-03-23 16:06:27.345014,-672,830.0,,2458,Invalid execution_time
172.16.160.78,/login,200,2026-03-23 16:06:27.958873,-681,1687.0,1.0,2461,Invalid execution_time
172.16.1.78,/search,999,2026-03-23 16:06:29.532185,560,3082.0,,2483,Invalid status
172.16.60.206,/login,999,2026-03-23 16:06:31.886080,679,415.0,,2521,Invalid status
192.168.17.173,/api/data,999,2026-03-23 16:06:32.152449,277,4956.0,3.0,2527,Invalid status
10.0.172.228,/checkout,999,2026-03-23 16:06:32.928623,641,1516.0,1.0,2542,Invalid status
172.16.85.58,/login,404,2026-03-23 16:06:33.238745,-359,3938.0,,2547,Invalid execution_time
172.16.113.247,/login,999,2026-03-23 16:06:33.238745,542,4352.0,1.0,2548,Invalid status
172.16.132.109,/checkout,200,2026-03-23 16:06:33.416482,-255,,2.0,2554,Invalid execution_time
192.168.112.240,/checkout,999,2026-03-23 16:06:34.066929,206,,,2560,Invalid status
172.16.4.118,/checkout,999,2026-03-23 16:06:35.805904,640,,5.0,2577,Invalid status
192.168.61.64,/profile,999,2026-03-23 16:06:36.286698,533,4346.0,,2581,Invalid status
172.16.106.251,/checkout,999,2026-03-23 16:06:36.870688,750,,,2589,Invalid status
172.16.168.175,/checkout,200,2026-03-23 16:06:36.870688,-395,2056.0,,2591,Invalid execution_time
172.16.129.158,/search,999,2026-03-23 16:06:38.034953,556,2283.0,,2606,Invalid status
172.16.164.208,/login,999,2026-03-23 16:06:38.197556,708,,3.0,2608,Invalid status
172.16.149.193,/login,200,2026-03-23 16:06:39.812462,-664,4950.0,,2624,Invalid execution_time
172.16.252.119,/login,999,2026-03-23 16:06:41.157751,964,4254.0,2.0,2642,Invalid status
10.0.6.205,/login,200,2026-03-23 16:06:41.157751,-536,,2.0,2643,Invalid execution_time
10.0.56.93,/api/data,200,2026-03-23 16:06:41.674587,-458,,2.0,2648,Invalid execution_time
172.16.76.201,/api/data,999,2026-03-23 16:06:42.282081,369,2033.0,2.0,2653,Invalid status
192.168.131.127,/checkout,200,2026-03-23 16:06:42.660427,657,-100.0,5.0,2663,Invalid rows_scanned
172.16.69.53,/login,999,2026-03-23 16:06:42.773880,499,4612.0,,2669,Invalid status
192.168.76.147,/search,500,2026-03-23 16:06:42.972732,544,-100.0,5.0,2672,Invalid rows_scanned
10.0.27.232,/checkout,999,2026-03-23 16:06:43.327460,551,,,2673,Invalid status
10.0.139.201,/profile,999,2026-03-23 16:06:46.627114,134,2250.0,1.0,2713,Invalid status
172.16.168.91,/profile,200,2026-03-23 16:06:46.817928,-507,82.0,,2718,Invalid execution_time
172.16.233.243,/profile,999,2026-03-23 16:06:46.926312,364,809.0,,2719,Invalid status
192.168.77.42,/search,200,2026-03-23 16:06:48.212932,-361,251.0,5.0,2737,Invalid execution_time
192.168.46.199,/checkout,200,2026-03-23 16:06:51.456236,400,-100.0,,2777,Invalid rows_scanned
10.0.171.225,/profile,200,2026-03-23 16:06:52.066534,-534,,,2783,Invalid execution_time
172.16.162.9,/login,500,2026-03-23 16:06:52.820138,820,-100.0,3.0,2787,Invalid rows_scanned
10.0.218.104,/api/data,999,2026-03-23 16:06:53.420158,448,1557.0,2.0,2793,Invalid status
10.0.224.253,/login,200,2026-03-23 16:06:53.681013,-619,2665.0,,2795,Invalid execution_time
10.0.122.76,/login,999,2026-03-23 16:06:53.681013,642,,,2796,Invalid status
192.168.34.208,/checkout,200,2026-03-23 16:06:54.103063,181,-100.0,,2805,Invalid rows_scanned
172.16.35.138,/login,999,2026-03-23 16:06:54.962858,618,,5.0,2814,Invalid status
172.16.76.244,/checkout,200,2026-03-23 16:06:56.004240,-520,,,2820,Invalid execution_time
10.0.6.53,/checkout,200,2026-03-23 16:06:56.329090,-462,,,2825,Invalid execution_time
172.16.242.171,/checkout,200,2026-03-23 16:06:56.985349,-431,,5.0,2835,Invalid execution_time
172.16.224.172,/profile,999,2026-03-23 16:06:57.092603,615,1173.0,,2840,Invalid status
10.0.163.239,/login,200,2026-03-23 16:06:59.332526,423,-100.0,,2866,Invalid rows_scanned
192.168.81.152,/profile,200,2026-03-23 16:07:00.822667,-495,2316.0,3.0,2889,Invalid execution_time
192.168.102.175,/checkout,404,2026-03-23 16:07:00.822667,622,-100.0,1.0,2890,Invalid rows_scanned
172.16.125.103,/login,999,2026-03-23 16:07:00.822667,629,609.0,5.0,2891,Invalid status
192.168.69.76,/search,200,2026-03-23 16:07:01.514721,-379,,,2902,Invalid execution_time
192.168.164.240,/profile,500,2026-03-23 16:07:01.805582,-386,4372.0,2.0,2907,Invalid execution_time
172.16.65.135,/search,200,2026-03-23 16:07:02.493462,708,-100.0,,2914,Invalid rows_scanned
10.0.120.100,/login,200,2026-03-23 16:07:02.493462,-302,858.0,,2917,Invalid execution_time
172.16.57.75,/api/data,200,2026-03-23 16:07:02.692057,-310,2329.0,,2918,Invalid execution_time
192.168.166.189,/search,200,2026-03-23 16:07:03.331985,-170,,,2924,Invalid execution_time
192.168.163.39,/profile,404,2026-03-23 16:07:03.950905,-442,2866.0,5.0,2933,Invalid execution_time
10.0.160.130,/search,999,2026-03-23 16:07:04.632233,489,4025.0,3.0,2942,Invalid status
172.16.191.27,/login,999,2026-03-23 16:07:04.899338,511,629.0,,2943,Invalid status
172.16.4.157,/login,200,2026-03-23 16:07:05.039845,426,-100.0,5.0,2944,Invalid rows_scanned
172.16.87.127,/api/data,200,2026-03-23 16:07:05.377536,-674,4201.0,1.0,2951,Invalid execution_time
10.0.123.218,/profile,200,2026-03-23 16:07:06.025608,505,-100.0,,2955,Invalid rows_scanned
192.168.181.16,/login,999,2026-03-23 16:07:06.025608,353,,,2956,Invalid status
172.16.114.40,/api/data,999,2026-03-23 16:07:06.424897,621,,3.0,2961,Invalid status
192.168.131.248,/search,999,2026-03-23 16:07:06.773788,436,332.0,4.0,2965,Invalid status
192.168.209.226,/profile,200,2026-03-23 16:07:07.155724,461,-100.0,,2968,Invalid rows_scanned
192.168.73.43,/api/data,999,2026-03-23 16:07:08.272297,373,,2.0,2977,Invalid status
172.16.140.44,/login,999,2026-03-23 16:07:08.875099,661,2629.0,4.0,2983,Invalid status
192.168.119.160,/profile,999,2026-03-23 16:07:09.044298,458,518.0,3.0,2985,Invalid status
172.16.255.132,/login,999,2026-03-23 16:07:09.969861,640,3853.0,,2997,Invalid status
192.168.76.119,/login,999,2026-03-23 16:07:10.816300,417,,3.0,3005,Invalid status
172.16.190.163,/profile,999,2026-03-23 16:07:11.340558,718,2740.0,2.0,3015,Invalid status
192.168.51.38,/profile,999,2026-03-23 16:07:11.744566,544,15.0,,3019,Invalid status
10.0.69.153,/search,200,2026-03-23 16:07:11.962790,-530,2771.0,,3023,Invalid execution_time
10.0.114.41,/checkout,200,2026-03-23 16:07:12.447385,-351,,3.0,3029,Invalid execution_time
10.0.41.196,/api/data,999,2026-03-23 16:07:12.887481,400,2332.0,,3033,Invalid status
172.16.79.39,/search,200,2026-03-23 16:07:14.184474,-542,3035.0,2.0,3042,Invalid execution_time
172.16.239.60,/profile,999,2026-03-23 16:07:14.711291,-876,,5.0,3048,Invalid execution_time
10.0.145.29,/api/data,500,2026-03-23 16:07:15.777080,487,-100.0,4.0,3060,Invalid rows_scanned
172.16.172.145,/api/data,200,2026-03-23 16:07:16.250560,-836,,1.0,3072,Invalid execution_time
192.168.127.149,/profile,200,2026-03-23 16:07:16.584656,527,-100.0,5.0,3075,Invalid rows_scanned
10.0.161.167,/api/data,200,2026-03-23 16:07:17.712123,-526,235.0,3.0,3084,Invalid execution_time
192.168.6.157,/search,999,2026-03-23 16:07:18.589823,408,,4.0,3097,Invalid status
10.0.144.204,/login,200,2026-03-23 16:07:18.589823,-384,,3.0,3101,Invalid execution_time
192.168.226.157,/search,999,2026-03-23 16:07:20.346850,378,,,3121,Invalid status
10.0.234.160,/search,999,2026-03-23 16:07:20.346850,473,1979.0,1.0,3122,Invalid status
172.16.96.36,/api/data,999,2026-03-23 16:07:21.409303,494,2220.0,4.0,3129,Invalid status
10.0.245.185,/login,999,2026-03-23 16:07:21.899955,411,71.0,,3137,Invalid status
10.0.245.101,/api/data,200,2026-03-23 16:07:22.054848,794,-100.0,,3140,Invalid rows_scanned
10.0.144.244,/search,200,2026-03-23 16:07:25.471626,-777,,1.0,3173,Invalid execution_time
192.168.75.163,/search,999,2026-03-23 16:07:25.471626,473,1161.0,4.0,3174,Invalid status
10.0.238.181,/api/data,200,2026-03-23 16:07:26.569225,-624,,3.0,3194,Invalid execution_time
172.16.122.164,/search,500,2026-03-23 16:07:28.503966,580,-100.0,,3218,Invalid rows_scanned
172.16.239.232,/api/data,999,2026-03-23 16:07:29.175427,702,,,3221,Invalid status
10.0.151.95,/profile,999,2026-03-23 16:07:29.175427,401,,,3222,Invalid status
172.16.29.23,/profile,200,2026-03-23 16:07:29.598838,628,-100.0,4.0,3231,Invalid rows_scanned
10.0.173.46,/search,200,2026-03-23 16:07:30.514405,-655,,3.0,3240,Invalid execution_time
192.168.22.135,/api/data,500,2026-03-23 16:07:31.886089,518,-100.0,2.0,3257,Invalid rows_scanned
192.168.22.221,/search,999,2026-03-23 16:07:31.886089,487,4043.0,,3259,Invalid status
172.16.69.210,/api/data,404,2026-03-23 16:07:32.394442,-553,4625.0,4.0,3272,Invalid execution_time
192.168.5.205,/api/data,999,2026-03-23 16:07:34.011533,411,2491.0,,3292,Invalid status
10.0.252.177,/login,999,2026-03-23 16:07:34.387617,481,2001.0,,3297,Invalid status
10.0.8.199,/checkout,200,2026-03-23 16:07:34.858108,-532,,,3301,Invalid execution_time
10.0.64.199,/profile,404,2026-03-23 16:07:35.407335,-459,,,3306,Invalid execution_time
10.0.41.46,/checkout,999,2026-03-23 16:07:35.407335,570,1727.0,,3308,Invalid status
172.16.17.245,/login,404,2026-03-23 16:07:36.322689,-765,,,3316,Invalid execution_time
10.0.195.58,/login,999,2026-03-23 16:07:37.057877,529,1689.0,,3327,Invalid status
172.16.16.255,/profile,200,2026-03-23 16:07:37.548141,-736,,,3333,Invalid execution_time
192.168.162.160,/profile,999,2026-03-23 16:07:37.548141,256,,5.0,3336,Invalid status
10.0.235.34,/api/data,500,2026-03-23 16:07:38.464213,-408,1514.0,1.0,3342,Invalid execution_time
192.168.125.149,/api/data,999,2026-03-23 16:07:39.146638,543,,,3352,Invalid status
172.16.108.247,/login,999,2026-03-23 16:07:39.146638,570,,,3354,Invalid status
172.16.71.48,/search,200,2026-03-23 16:07:39.581806,-529,1628.0,,3361,Invalid execution_time
172.16.21.112,/profile,999,2026-03-23 16:07:40.587265,675,904.0,5.0,3370,Invalid status
172.16.125.95,/search,200,2026-03-23 16:07:41.594776,318,-100.0,1.0,3386,Invalid rows_scanned
172.16.9.170,/profile,999,2026-03-23 16:07:41.594776,661,110.0,,3387,Invalid status
10.0.15.111,/profile,200,2026-03-23 16:07:42.426166,-487,,,3395,Invalid execution_time
192.168.110.105,/search,200,2026-03-23 16:07:43.434458,-172,3621.0,,3410,Invalid execution_time
172.16.244.189,/checkout,200,2026-03-23 16:07:43.676993,-337,,1.0,3416,Invalid execution_time
172.16.207.154,/api/data,999,2026-03-23 16:07:43.817516,590,,4.0,3418,Invalid status
172.16.114.193,/profile,999,2026-03-23 16:07:44.748173,613,,3.0,3429,Invalid status
10.0.140.18,/login,200,2026-03-23 16:07:45.094833,-487,,,3435,Invalid execution_time
172.16.248.236,/api/data,999,2026-03-23 16:07:46.539355,702,,2.0,3448,Invalid status
172.16.136.82,/profile,999,2026-03-23 16:07:48.229370,634,,,3473,Invalid status
192.168.33.26,/search,999,2026-03-23 16:07:49.205205,411,,,3482,Invalid status
10.0.88.157,/api/data,200,2026-03-23 16:07:49.205205,-339,,,3483,Invalid execution_time
10.0.62.33,/checkout,200,2026-03-23 16:07:49.752573,-583,3698.0,,3488,Invalid execution_time
192.168.188.115,/checkout,200,2026-03-23 16:07:50.488384,228,-100.0,2.0,3495,Invalid rows_scanned
192.168.28.221,/api/data,200,2026-03-23 16:07:51.047417,477,-100.0,,3502,Invalid rows_scanned
192.168.76.217,/search,200,2026-03-23 16:07:51.617190,226,-100.0,3.0,3505,Invalid rows_scanned
10.0.173.202,/search,999,2026-03-23 16:07:52.614258,602,1763.0,1.0,3515,Invalid status
172.16.234.121,/profile,200,2026-03-23 16:07:52.977207,-618,2517.0,,3519,Invalid execution_time
10.0.93.94,/search,999,2026-03-23 16:07:53.089537,296,,,3522,Invalid status
192.168.141.166,/login,200,2026-03-23 16:07:53.763719,104,-100.0,5.0,3528,Invalid rows_scanned
10.0.184.147,/api/data,200,2026-03-23 16:07:54.122824,-723,,,3532,Invalid execution_time
192.168.37.245,/search,200,2026-03-23 16:07:55.228040,389,-100.0,,3540,Invalid rows_scanned
10.0.213.229,/search,999,2026-03-23 16:07:55.228040,657,2861.0,,3543,Invalid status
10.0.68.58,/checkout,200,2026-03-23 16:07:57.074335,731,-100.0,,3563,Invalid rows_scanned
172.16.165.70,/api/data,404,2026-03-23 16:07:57.576406,-823,,,3569,Invalid execution_time
192.168.136.241,/search,404,2026-03-23 16:07:58.576200,-533,258.0,4.0,3581,Invalid execution_time
10.0.107.227,/search,200,2026-03-23 16:07:59.133884,-233,,,3583,Invalid execution_time
10.0.186.155,/api/data,200,2026-03-23 16:08:00.981125,-316,1512.0,,3607,Invalid execution_time
192.168.240.97,/profile,999,2026-03-23 16:08:01.275959,562,,,3613,Invalid status
192.168.209.209,/search,999,2026-03-23 16:08:03.644398,373,,3.0,3643,Invalid status
192.168.60.22,/profile,999,2026-03-23 16:08:03.776652,638,,2.0,3647,Invalid status
172.16.83.204,/api/data,200,2026-03-23 16:08:03.912116,-791,,4.0,3651,Invalid execution_time
192.168.17.165,/search,200,2026-03-23 16:08:03.912116,567,-100.0,,3653,Invalid rows_scanned
192.168.129.79,/api/data,200,2026-03-23 16:08:04.145202,157,-100.0,5.0,3657,Invalid rows_scanned
10.0.158.23,/login,999,2026-03-23 16:08:06.497591,366,3103.0,,3685,Invalid status
10.0.104.71,/api/data,200,2026-03-23 16:08:06.790165,-359,524.0,2.0,3687,Invalid execution_time
10.0.12.8,/api/data,200,2026-03-23 16:08:07.223610,396,-100.0,4.0,3693,Invalid rows_scanned
192.168.135.59,/api/data,999,2026-03-23 16:08:08.131245,150,,1.0,3701,Invalid status
172.16.200.29,/login,999,2026-03-23 16:08:08.131245,768,274.0,,3703,Invalid status
172.16.18.99,/search,999,2026-03-23 16:08:08.323394,656,,5.0,3707,Invalid status
192.168.64.134,/login,200,2026-03-23 16:08:08.763850,302,-100.0,,3711,Invalid rows_scanned
192.168.57.77,/search,200,2026-03-23 16:08:09.340051,276,-100.0,,3716,Invalid rows_scanned
172.16.23.51,/login,200,2026-03-23 16:08:09.595343,430,-100.0,4.0,3720,Invalid rows_scanned
172.16.97.143,/login,999,2026-03-23 16:08:10.261420,325,2593.0,3.0,3728,Invalid status
172.16.195.254,/login,200,2026-03-23 16:08:10.671243,-574,2216.0,4.0,3738,Invalid execution_time
10.0.194.79,/api/data,999,2026-03-23 16:08:10.671243,353,4789.0,,3739,Invalid status
10.0.131.184,/login,200,2026-03-23 16:08:10.671243,403,-100.0,,3740,Invalid rows_scanned
192.168.6.223,/profile,999,2026-03-23 16:08:11.288961,489,1433.0,4.0,3744,Invalid status
10.0.199.24,/api/data,999,2026-03-23 16:08:11.288961,361,,,3745,Invalid status
10.0.31.92,/login,200,2026-03-23 16:08:12.544443,-447,,3.0,3758,Invalid execution_time
10.0.87.210,/login,999,2026-03-23 16:08:12.544443,523,,1.0,3762,Invalid status
172.16.201.94,/checkout,200,2026-03-23 16:08:13.786489,620,-100.0,5.0,3772,Invalid rows_scanned
10.0.1.96,/api/data,200,2026-03-23 16:08:15.618711,366,-100.0,,3792,Invalid rows_scanned
172.16.188.216,/login,999,2026-03-23 16:08:15.859386,593,4299.0,,3797,Invalid status
10.0.166.61,/profile,999,2026-03-23 16:08:17.555761,278,,,3817,Invalid status
192.168.47.8,/checkout,999,2026-03-23 16:08:17.736673,355,,1.0,3820,Invalid status
192.168.53.50,/api/data,200,2026-03-23 16:08:18.373102,-424,2723.0,,3829,Invalid execution_time
10.0.105.195,/checkout,999,2026-03-23 16:08:19.706750,360,,,3840,Invalid status
192.168.28.200,/search,200,2026-03-23 16:08:20.890104,-351,2521.0,4.0,3854,Invalid execution_time
192.168.61.181,/checkout,999,2026-03-23 16:08:21.546468,216,,,3858,Invalid status
192.168.51.41,/profile,200,2026-03-23 16:08:21.874964,-582,3694.0,,3863,Invalid execution_time
10.0.191.219,/profile,200,2026-03-23 16:08:21.874964,-206,,,3864,Invalid execution_time
10.0.239.171,/profile,999,2026-03-23 16:08:22.832323,559,120.0,,3870,Invalid status
172.16.85.236,/search,200,2026-03-23 16:08:23.573301,-573,,3.0,3875,Invalid execution_time
192.168.234.152,/search,200,2026-03-23 16:08:23.862016,305,-100.0,,3879,Invalid rows_scanned
192.168.222.255,/profile,200,2026-03-23 16:08:24.416462,448,-100.0,2.0,3886,Invalid rows_scanned
172.16.47.224,/checkout,404,2026-03-23 16:08:24.814824,-547,3932.0,,3891,Invalid execution_time
192.168.161.23,/login,999,2026-03-23 16:08:25.530655,286,4773.0,,3898,Invalid status
192.168.57.61,/api/data,200,2026-03-23 16:08:25.530655,-369,4390.0,,3899,Invalid execution_time
172.16.62.244,/search,999,2026-03-23 16:08:25.839701,484,-100.0,5.0,3904,Invalid status
192.168.146.181,/search,200,2026-03-23 16:08:26.304026,-81,717.0,,3910,Invalid execution_time
192.168.127.28,/profile,200,2026-03-23 16:08:26.612058,324,-100.0,1.0,3912,Invalid rows_scanned
10.0.189.228,/search,200,2026-03-23 16:08:27.468268,571,-100.0,,3925,Invalid rows_scanned
192.168.127.230,/checkout,500,2026-03-23 16:08:28.106067,383,-100.0,,3934,Invalid rows_scanned
10.0.179.17,/search,200,2026-03-23 16:08:28.106067,510,-100.0,,3937,Invalid rows_scanned
172.16.18.106,/login,200,2026-03-23 16:08:29.453213,-458,4703.0,4.0,3949,Invalid execution_time
10.0.95.135,/profile,200,2026-03-23 16:08:29.673201,506,-100.0,,3953,Invalid rows_scanned
172.16.247.108,/api/data,999,2026-03-23 16:08:30.212473,437,,1.0,3959,Invalid status
192.168.87.165,/checkout,200,2026-03-23 16:08:30.212473,-296,,,3961,Invalid execution_time
172.16.55.54,/search,200,2026-03-23 16:08:30.610897,-540,,1.0,3967,Invalid execution_time
192.168.40.176,/login,404,2026-03-23 16:08:32.784094,441,-100.0,,3995,Invalid rows_scanned
172.16.178.249,/api/data,999,2026-03-23 16:08:33.258458,535,773.0,3.0,4001,Invalid status
10.0.5.119,/checkout,200,2026-03-23 16:08:34.254015,433,-100.0,,4018,Invalid rows_scanned
192.168.98.252,/api/data,999,2026-03-23 16:08:36.380967,338,,4.0,4042,Invalid status
10.0.117.9,/profile,999,2026-03-23 16:08:36.611972,673,,,4044,Invalid status
172.16.167.211,/profile,999,2026-03-23 16:08:36.611972,-765,4838.0,,4045,Invalid execution_time
192.168.240.189,/search,999,2026-03-23 16:08:39.132817,107,4962.0,,4066,Invalid status
192.168.48.152,/profile,200,2026-03-23 16:08:43.170548,357,-100.0,1.0,4105,Invalid rows_scanned
192.168.151.122,/api/data,999,2026-03-23 16:08:43.170548,407,2952.0,,4107,Invalid status
172.16.36.128,/profile,999,2026-03-23 16:08:44.421008,-455,4454.0,4.0,4115,Invalid execution_time
172.16.171.189,/profile,200,2026-03-23 16:08:45.662057,601,-100.0,,4135,Invalid rows_scanned
10.0.200.249,/search,999,2026-03-23 16:08:46.179220,646,,3.0,4140,Invalid status
10.0.71.165,/login,999,2026-03-23 16:08:46.179220,514,516.0,,4142,Invalid status
192.168.90.3,/profile,404,2026-03-23 16:08:47.194637,-389,4006.0,3.0,4150,Invalid execution_time
172.16.118.133,/profile,200,2026-03-23 16:08:47.374776,-562,-100.0,2.0,4155,Invalid execution_time
172.16.66.66,/api/data,200,2026-03-23 16:08:48.707244,-325,1266.0,,4172,Invalid execution_time
172.16.197.201,/profile,999,2026-03-23 16:08:49.154317,674,,,4181,Invalid status
10.0.104.143,/search,200,2026-03-23 16:08:49.748001,-489,,1.0,4185,Invalid execution_time
10.0.242.200,/checkout,200,2026-03-23 16:08:50.592557,335,-100.0,3.0,4193,Invalid rows_scanned
172.16.172.208,/checkout,200,2026-03-23 16:08:50.915641,695,-100.0,,4198,Invalid rows_scanned
172.16.124.176,/profile,500,2026-03-23 16:08:52.376891,-753,4520.0,2.0,4218,Invalid execution_time
192.168.188.40,/profile,200,2026-03-23 16:08:53.021277,433,-100.0,2.0,4225,Invalid rows_scanned
172.16.151.158,/api/data,200,2026-03-23 16:08:53.711607,661,-100.0,1.0,4237,Invalid rows_scanned
10.0.189.147,/api/data,200,2026-03-23 16:08:53.959187,-531,3938.0,5.0,4240,Invalid execution_time
10.0.32.12,/api/data,200,2026-03-23 16:08:54.301527,-596,3493.0,1.0,4246,Invalid execution_time
